contig	source	pi	num_snps	contig_len	theta	snps_present
SUPERPANG_5_length=76372	6XE_S53.pan.rmd.sort	0.000420424412011139	66	76372	0.000305735444737315	TRUE
SUPERPANG_61_length=57371	1EE_S42.pan.rmd.sort	0	1	57371	5.9516630723857e-06	TRUE
SUPERPANG_61_length=57371	1EM_S18.pan.rmd.sort	3.48644643946657e-06	1	57371	5.9516630723857e-06	TRUE
SUPERPANG_61_length=57371	1XE_S43.pan.rmd.sort	9.2971905052442e-06	1	57371	5.9516630723857e-06	TRUE
SUPERPANG_61_length=57371	2EE_S44.pan.rmd.sort	3.48644643946657e-06	1	57371	5.9516630723857e-06	TRUE
SUPERPANG_61_length=57371	2EM_S20.pan.rmd.sort	3.48644643946657e-06	1	57371	5.9516630723857e-06	TRUE
SUPERPANG_61_length=57371	2XE_S45.pan.rmd.sort	9.2971905052442e-06	1	57371	5.9516630723857e-06	TRUE
SUPERPANG_61_length=57371	3EE_S46.pan.rmd.sort	0	1	57371	5.9516630723857e-06	TRUE
SUPERPANG_61_length=57371	3EM_S22.pan.rmd.sort	0	1	57371	5.9516630723857e-06	TRUE
SUPERPANG_61_length=57371	3XE_S47.pan.rmd.sort	9.68457344296271e-06	1	57371	5.9516630723857e-06	TRUE
SUPERPANG_61_length=57371	4EE_S48.pan.rmd.sort	3.48644643946657e-06	1	57371	5.9516630723857e-06	TRUE
SUPERPANG_61_length=57371	4EM_S24.pan.rmd.sort	3.48644643946657e-06	1	57371	5.9516630723857e-06	TRUE
SUPERPANG_61_length=57371	4XE_S49.pan.rmd.sort	8.13504169208867e-06	1	57371	5.9516630723857e-06	TRUE
SUPERPANG_61_length=57371	5EE_S50.pan.rmd.sort	6.19812700349613e-06	1	57371	5.9516630723857e-06	TRUE
SUPERPANG_61_length=57371	5EM_S26.pan.rmd.sort	3.48644643946657e-06	1	57371	5.9516630723857e-06	TRUE
SUPERPANG_61_length=57371	5XE_S51.pan.rmd.sort	6.9727713279643e-06	2	57371	1.19031186468433e-05	TRUE
SUPERPANG_61_length=57371	5XM_S27.pan.rmd.sort	6.9727713279643e-06	2	57371	1.19031186468433e-05	TRUE
SUPERPANG_61_length=57371	6EE_S52.pan.rmd.sort	3.48644643946657e-06	1	57371	5.9516630723857e-06	TRUE
SUPERPANG_61_length=57371	6EM_S28.pan.rmd.sort	6.19812700349613e-06	1	57371	5.9516630723857e-06	TRUE
SUPERPANG_61_length=57371	6XE_S53.pan.rmd.sort	5.52802609626734e-05	6	57371	3.69690530638677e-05	TRUE
SUPERPANG_62_length=73671	1EM_S18.pan.rmd.sort	6.72687673827925e-05	47	73671	0.000225523033499127	TRUE
SUPERPANG_62_length=73671	2EE_S44.pan.rmd.sort	0.000215073224439317	49	73671	0.000235113375275848	TRUE
SUPERPANG_62_length=73671	2EM_S20.pan.rmd.sort	0.000140570608073459	47	73671	0.000217823290315036	TRUE
SUPERPANG_62_length=73671	2XE_S45.pan.rmd.sort	8.54039258645639e-05	16	73671	7.41838265322934e-05	TRUE
SUPERPANG_62_length=73671	3EM_S22.pan.rmd.sort	0.000127899417967153	48	73671	0.000222454808712966	TRUE
SUPERPANG_62_length=73671	3XE_S47.pan.rmd.sort	0.000118598187529989	17	73671	7.8819245314999e-05	TRUE
SUPERPANG_62_length=73671	4EE_S48.pan.rmd.sort	0.00013815550337018	48	73671	0.000222454808712966	TRUE
SUPERPANG_62_length=73671	4EM_S24.pan.rmd.sort	0.000193354750162134	49	73671	0.000227086201374004	TRUE
SUPERPANG_62_length=73671	4XE_S49.pan.rmd.sort	0.000126439226940307	20	73671	9.27247463090956e-05	TRUE
SUPERPANG_62_length=73671	5EE_S50.pan.rmd.sort	0.000153883057927919	28	73671	0.000129800543933079	TRUE
SUPERPANG_62_length=73671	5EM_S26.pan.rmd.sort	0.000154744129224922	49	73671	0.000227086201374004	TRUE
SUPERPANG_62_length=73671	5XE_S51.pan.rmd.sort	2.71602591088719e-05	16	73671	7.41838265322934e-05	TRUE
SUPERPANG_62_length=73671	6EE_S52.pan.rmd.sort	0.000197278819222921	48	73671	0.000222454808712966	TRUE
SUPERPANG_62_length=73671	6EM_S28.pan.rmd.sort	0.000149361141662254	26	73671	0.000120532349665737	TRUE
SUPERPANG_68_length=77131	1EE_S42.pan.rmd.sort	0.000116710324973416	261	77131	0.00115556029658004	TRUE
SUPERPANG_68_length=77131	1EM_S18.pan.rmd.sort	0.000387623708161136	255	77131	0.00116899503821457	TRUE
SUPERPANG_68_length=77131	1XE_S43.pan.rmd.sort	0.000463071292179786	73	77131	0.000323992565670392	TRUE
SUPERPANG_68_length=77131	2EE_S44.pan.rmd.sort	0.000912100757729723	234	77131	0.00107301708973873	TRUE
SUPERPANG_68_length=77131	2EM_S20.pan.rmd.sort	0.000715897595517859	253	77131	0.00112025704216654	TRUE
SUPERPANG_68_length=77131	2XE_S45.pan.rmd.sort	0.000388225785051182	70	77131	0.000321672365437269	TRUE
SUPERPANG_68_length=77131	2XM_S21.pan.rmd.sort	3.21870291434039e-05	29	77131	0.000165197704625365	TRUE
SUPERPANG_68_length=77131	3EE_S46.pan.rmd.sort	0.000412397873168201	257	77131	0.00113790958503285	TRUE
SUPERPANG_68_length=77131	3EM_S22.pan.rmd.sort	0.000665191026261788	251	77131	0.00111143008389965	TRUE
SUPERPANG_68_length=77131	3XE_S47.pan.rmd.sort	0.000470004362056464	73	77131	0.000323992565670392	TRUE
SUPERPANG_68_length=77131	4EE_S48.pan.rmd.sort	0.000727704502977825	254	77131	0.00112467034958488	TRUE
SUPERPANG_68_length=77131	4EM_S24.pan.rmd.sort	0.000906494187772561	245	77131	0.00108494646133641	TRUE
SUPERPANG_68_length=77131	4XE_S49.pan.rmd.sort	0.000479776316207543	81	77131	0.000359461217718302	TRUE
SUPERPANG_68_length=77131	5EE_S50.pan.rmd.sort	0.000760382759655563	155	77131	0.000687196896203613	TRUE
SUPERPANG_68_length=77131	5EM_S26.pan.rmd.sort	0.000771252680362454	251	77131	0.00111143008389965	TRUE
SUPERPANG_68_length=77131	5XE_S51.pan.rmd.sort	9.36000936000936e-05	70	77131	0.000310689919144058	TRUE
SUPERPANG_68_length=77131	5XM_S27.pan.rmd.sort	4.06534767802612e-05	65	77131	0.00031092722290499	TRUE
SUPERPANG_68_length=77131	6EE_S52.pan.rmd.sort	0.000942369588185355	234	77131	0.00103638244584032	TRUE
SUPERPANG_68_length=77131	6EM_S28.pan.rmd.sort	0.000638879867200751	122	77131	0.000541122345722422	TRUE
SUPERPANG_68_length=77131	6XE_S53.pan.rmd.sort	0.000348385743923269	55	77131	0.000252791867306988	TRUE
SUPERPANG_69_length=59648	1EE_S42.pan.rmd.sort	0	18	59648	0.000103064143332886	TRUE
SUPERPANG_69_length=59648	1EM_S18.pan.rmd.sort	0	18	59648	0.000103064143332886	TRUE
SUPERPANG_69_length=59648	1XE_S43.pan.rmd.sort	0.00014124372741824	19	59648	0.000108788104626955	TRUE
SUPERPANG_69_length=59648	2EE_S44.pan.rmd.sort	7.37895990206108e-05	19	59648	0.000112633609237138	TRUE
SUPERPANG_69_length=59648	2EM_S20.pan.rmd.sort	4.02488721930604e-05	19	59648	0.000108788104626955	TRUE
SUPERPANG_69_length=59648	2XE_S45.pan.rmd.sort	0.000160990089047643	21	59648	0.000120235451276945	TRUE
SUPERPANG_69_length=59648	3EE_S46.pan.rmd.sort	1.67706446635809e-05	18	59648	0.000103064143332886	TRUE
SUPERPANG_69_length=59648	3EM_S22.pan.rmd.sort	2.34785087792853e-05	19	59648	0.000108788104626955	TRUE
SUPERPANG_69_length=59648	3XE_S47.pan.rmd.sort	0.0001591321150596	19	59648	0.000108788104626955	TRUE
SUPERPANG_69_length=59648	4EE_S48.pan.rmd.sort	3.68954182598779e-05	18	59648	0.000103064143332886	TRUE
SUPERPANG_69_length=59648	4EM_S24.pan.rmd.sort	7.34169242780825e-05	19	59648	0.000108788104626955	TRUE
SUPERPANG_69_length=59648	4XE_S49.pan.rmd.sort	0.000129318135657333	19	59648	0.000108788104626955	TRUE
SUPERPANG_69_length=59648	5EE_S50.pan.rmd.sort	8.90692634642726e-05	19	59648	0.000108788104626955	TRUE
SUPERPANG_69_length=59648	5EM_S26.pan.rmd.sort	4.69570175585705e-05	19	59648	0.000108788104626955	TRUE
SUPERPANG_69_length=59648	5XE_S51.pan.rmd.sort	0.000129656020342583	35	59648	0.000200345382264384	TRUE
SUPERPANG_69_length=59648	5XM_S27.pan.rmd.sort	5.02959075896525e-05	37	59648	0.000228237232864126	TRUE
SUPERPANG_69_length=59648	6EE_S52.pan.rmd.sort	7.08093885795637e-05	18	59648	0.000103064143332886	TRUE
SUPERPANG_69_length=59648	6EM_S28.pan.rmd.sort	9.2796010889556e-05	19	59648	0.000108788104626955	TRUE
SUPERPANG_6_length=94761	1EE_S42.pan.rmd.sort	0	4	94761	1.44120200570882e-05	TRUE
SUPERPANG_6_length=94761	1EM_S18.pan.rmd.sort	2.11061746113826e-06	4	94761	1.44120200570882e-05	TRUE
SUPERPANG_6_length=94761	1XE_S43.pan.rmd.sort	2.18097137650953e-05	4	94761	1.44120200570882e-05	TRUE
SUPERPANG_6_length=94761	2EE_S44.pan.rmd.sort	8.44246984455302e-06	4	94761	1.44120200570882e-05	TRUE
SUPERPANG_6_length=94761	2EM_S20.pan.rmd.sort	8.44246984455302e-06	4	94761	1.44120200570882e-05	TRUE
SUPERPANG_6_length=94761	2XE_S45.pan.rmd.sort	2.29820364898457e-05	5	94761	1.80148349592341e-05	TRUE
SUPERPANG_6_length=94761	3EE_S46.pan.rmd.sort	6.33191920471095e-06	3	94761	1.08091291124994e-05	TRUE
SUPERPANG_6_length=94761	3EM_S22.pan.rmd.sort	8.44246984455302e-06	4	94761	1.44120200570882e-05	TRUE
SUPERPANG_6_length=94761	3XE_S47.pan.rmd.sort	2.32167920725208e-05	4	94761	1.44120200570882e-05	TRUE
SUPERPANG_6_length=94761	4EE_S48.pan.rmd.sort	6.33191920471095e-06	3	94761	1.08091291124994e-05	TRUE
SUPERPANG_6_length=94761	4EM_S24.pan.rmd.sort	1.00840612032161e-05	4	94761	1.44120200570882e-05	TRUE
SUPERPANG_6_length=94761	4XE_S49.pan.rmd.sort	1.84092745221503e-05	4	94761	1.49214644468184e-05	TRUE
SUPERPANG_6_length=94761	5EE_S50.pan.rmd.sort	1.50088352792054e-05	4	94761	1.44120200570882e-05	TRUE
SUPERPANG_6_length=94761	5EM_S26.pan.rmd.sort	1.00840612032161e-05	4	94761	1.44120200570882e-05	TRUE
SUPERPANG_6_length=94761	5XE_S51.pan.rmd.sort	1.26634374901067e-05	6	94761	2.16175738213446e-05	TRUE
SUPERPANG_6_length=94761	5XM_S27.pan.rmd.sort	0	6	94761	2.32967312564381e-05	TRUE
SUPERPANG_6_length=94761	6EE_S52.pan.rmd.sort	1.00840612032161e-05	4	94761	1.44120200570882e-05	TRUE
SUPERPANG_6_length=94761	6EM_S28.pan.rmd.sort	1.50088352792054e-05	4	94761	1.44120200570882e-05	TRUE
SUPERPANG_70_length=39927	5XE_S51.pan.rmd.sort	5.00914168357252e-06	1	39927	8.55103444154095e-06	TRUE
SUPERPANG_70_length=39927	5XM_S27.pan.rmd.sort	0	1	39927	8.55103444154095e-06	TRUE
SUPERPANG_71_length=81445	1EE_S42.pan.rmd.sort	0	22	81445	9.23702266127567e-05	TRUE
SUPERPANG_71_length=81445	1EM_S18.pan.rmd.sort	7.3786216734714e-06	22	81445	9.23702266127567e-05	TRUE
SUPERPANG_71_length=81445	1XE_S43.pan.rmd.sort	0.000120242726339852	23	81445	9.65676857162749e-05	TRUE
SUPERPANG_71_length=81445	2EE_S44.pan.rmd.sort	5.98480842464265e-05	23	81445	9.65676857162749e-05	TRUE
SUPERPANG_71_length=81445	2EM_S20.pan.rmd.sort	3.19736340494608e-05	23	81445	9.65676857162749e-05	TRUE
SUPERPANG_71_length=81445	2XE_S45.pan.rmd.sort	0.000173517179567054	30	81445	0.00012594700905541	TRUE
SUPERPANG_71_length=81445	2XM_S21.pan.rmd.sort	4.37364604902584e-06	1	81445	4.19973125219762e-06	TRUE
SUPERPANG_71_length=81445	3EE_S46.pan.rmd.sort	1.2297702789119e-05	22	81445	9.23702266127567e-05	TRUE
SUPERPANG_71_length=81445	3EM_S22.pan.rmd.sort	1.96763244625904e-05	22	81445	9.23702266127567e-05	TRUE
SUPERPANG_71_length=81445	3XE_S47.pan.rmd.sort	0.000145655875014689	24	81445	0.000104326942338675	TRUE
SUPERPANG_71_length=81445	4EE_S48.pan.rmd.sort	4.18111611205391e-05	24	81445	0.000100765041584123	TRUE
SUPERPANG_71_length=81445	4EM_S24.pan.rmd.sort	5.79351317819289e-05	23	81445	9.65676857162749e-05	TRUE
SUPERPANG_71_length=81445	4XE_S49.pan.rmd.sort	0.000103299433082873	23	81445	9.65676857162749e-05	TRUE
SUPERPANG_71_length=81445	5EE_S50.pan.rmd.sort	7.18714730372666e-05	24	81445	0.000100765041584123	TRUE
SUPERPANG_71_length=81445	5EM_S26.pan.rmd.sort	3.93526489251808e-05	22	81445	9.23702266127567e-05	TRUE
SUPERPANG_71_length=81445	5XE_S51.pan.rmd.sort	0.000296882056235683	145	81445	0.000629372113421791	TRUE
SUPERPANG_71_length=81445	5XM_S27.pan.rmd.sort	0.000130507660162121	144	81445	0.000625039291026035	TRUE
SUPERPANG_71_length=81445	6EE_S52.pan.rmd.sort	6.36732061508864e-05	24	81445	0.000100765041584123	TRUE
SUPERPANG_71_length=81445	6EM_S28.pan.rmd.sort	8.36233505908974e-05	23	81445	9.65676857162749e-05	TRUE
SUPERPANG_71_length=81445	6XE_S53.pan.rmd.sort	0.000399146868802499	72	81445	0.000325583887706117	TRUE
SUPERPANG_72_length=44178	2EE_S44.pan.rmd.sort	0	1	44178	7.72821658172406e-06	TRUE
SUPERPANG_72_length=44178	3XE_S47.pan.rmd.sort	4.52714020553217e-06	1	44178	7.72821658172406e-06	TRUE
SUPERPANG_72_length=44178	4EM_S24.pan.rmd.sort	0	1	44178	7.72821658172406e-06	TRUE
SUPERPANG_72_length=44178	4XE_S49.pan.rmd.sort	4.52714020553217e-06	1	44178	7.72821658172406e-06	TRUE
SUPERPANG_72_length=44178	5EE_S50.pan.rmd.sort	0	1	44178	7.72821658172406e-06	TRUE
SUPERPANG_72_length=44178	5XE_S51.pan.rmd.sort	1.13178505138304e-05	1	44178	1.23467460150877e-05	TRUE
SUPERPANG_73_length=203242	1EE_S42.pan.rmd.sort	0	35	203242	5.88198247906003e-05	TRUE
SUPERPANG_73_length=203242	1EM_S18.pan.rmd.sort	9.84421529298846e-06	44	203242	7.39416469100772e-05	TRUE
SUPERPANG_73_length=203242	1XE_S43.pan.rmd.sort	9.76764917404299e-05	44	203242	7.39416469100772e-05	TRUE
SUPERPANG_73_length=203242	2EE_S44.pan.rmd.sort	4.52833903477469e-05	44	203242	7.39416469100772e-05	TRUE
SUPERPANG_73_length=203242	2EM_S20.pan.rmd.sort	3.44547535254596e-05	44	203242	7.39416469100772e-05	TRUE
SUPERPANG_73_length=203242	2XE_S45.pan.rmd.sort	0.000107381339108464	49	203242	8.52527556064958e-05	TRUE
SUPERPANG_73_length=203242	3EE_S46.pan.rmd.sort	1.27977318481401e-05	40	203242	6.72210024852025e-05	TRUE
SUPERPANG_73_length=203242	3EM_S22.pan.rmd.sort	2.16574868455378e-05	42	203242	7.05813577777008e-05	TRUE
SUPERPANG_73_length=203242	3XE_S47.pan.rmd.sort	0.000114520474226331	45	203242	7.56217666668303e-05	TRUE
SUPERPANG_73_length=203242	4EE_S48.pan.rmd.sort	3.24859104668619e-05	44	203242	7.39416469100772e-05	TRUE
SUPERPANG_73_length=203242	4EM_S24.pan.rmd.sort	4.39708283086818e-05	44	203242	7.39416469100772e-05	TRUE
SUPERPANG_73_length=203242	4XE_S49.pan.rmd.sort	8.13788464220379e-05	44	203242	7.39416469100772e-05	TRUE
SUPERPANG_73_length=203242	5EE_S50.pan.rmd.sort	6.48624407638017e-05	44	203242	7.39416469100772e-05	TRUE
SUPERPANG_73_length=203242	5EM_S26.pan.rmd.sort	3.59862530325801e-05	43	203242	7.22615106137822e-05	TRUE
SUPERPANG_73_length=203242	5XE_S51.pan.rmd.sort	0.000105130740983112	118	203242	0.000205232853737343	TRUE
SUPERPANG_73_length=203242	5XM_S27.pan.rmd.sort	3.84018909006731e-05	118	203242	0.000205232853737343	TRUE
SUPERPANG_73_length=203242	6EE_S52.pan.rmd.sort	4.48458696680585e-05	44	203242	7.39416469100772e-05	TRUE
SUPERPANG_73_length=203242	6EM_S28.pan.rmd.sort	6.81438458614645e-05	44	203242	7.39416469100772e-05	TRUE
SUPERPANG_7_length=57438	1EE_S42.pan.rmd.sort	0	36	57438	0.000214013642062764	TRUE
SUPERPANG_7_length=57438	1EM_S18.pan.rmd.sort	8.00961153384061e-05	36	57438	0.000214013642062764	TRUE
SUPERPANG_7_length=57438	1XE_S43.pan.rmd.sort	3.71667334506408e-05	4	57438	2.37925505425116e-05	TRUE
SUPERPANG_7_length=57438	2EE_S44.pan.rmd.sort	0.000186123541919394	34	57438	0.000202131034373083	TRUE
SUPERPANG_7_length=57438	2EM_S20.pan.rmd.sort	0.000125367832703592	36	57438	0.000214013642062764	TRUE
SUPERPANG_7_length=57438	2XE_S45.pan.rmd.sort	6.19370023265087e-05	11	57438	6.54215356168599e-05	TRUE
SUPERPANG_7_length=57438	2XM_S21.pan.rmd.sort	6.96888393323809e-06	3	57438	1.78447237959897e-05	TRUE
SUPERPANG_7_length=57438	3EE_S46.pan.rmd.sort	4.87541571625081e-05	36	57438	0.000214013642062764	TRUE
SUPERPANG_7_length=57438	3EM_S22.pan.rmd.sort	0.000107955633716982	36	57438	0.000214013642062764	TRUE
SUPERPANG_7_length=57438	3XE_S47.pan.rmd.sort	3.87153473444175e-05	4	57438	2.37925505425116e-05	TRUE
SUPERPANG_7_length=57438	4EE_S48.pan.rmd.sort	0.000125367832703592	36	57438	0.000214013642062764	TRUE
SUPERPANG_7_length=57438	4EM_S24.pan.rmd.sort	0.000140076345477798	34	57438	0.000202131034373083	TRUE
SUPERPANG_7_length=57438	4XE_S49.pan.rmd.sort	5.49729200298867e-05	7	57438	4.16347873773011e-05	TRUE
SUPERPANG_7_length=57438	5EE_S50.pan.rmd.sort	0.000105281900028643	17	57438	0.000101095443226257	TRUE
SUPERPANG_7_length=57438	5EM_S26.pan.rmd.sort	0.000125367832703592	36	57438	0.000214013642062764	TRUE
SUPERPANG_7_length=57438	5XE_S51.pan.rmd.sort	1.39375250439903e-05	4	57438	2.37925505425116e-05	TRUE
SUPERPANG_7_length=57438	5XM_S27.pan.rmd.sort	0	4	57438	2.46335833292577e-05	TRUE
SUPERPANG_7_length=57438	6EE_S52.pan.rmd.sort	0.000152859044611622	29	57438	0.000178515727030361	TRUE
SUPERPANG_7_length=57438	6EM_S28.pan.rmd.sort	0.000105281900028643	17	57438	0.000101095443226257	TRUE
SUPERPANG_7_length=57438	6XE_S53.pan.rmd.sort	0.000109782276901842	13	57438	8.33190500676075e-05	TRUE
SUPERPANG_85_length=145960	1EE_S42.pan.rmd.sort	0	15	145960	3.51098097008932e-05	TRUE
SUPERPANG_85_length=145960	1EM_S18.pan.rmd.sort	2.74228048044754e-06	15	145960	3.51098097008932e-05	TRUE
SUPERPANG_85_length=145960	1XE_S43.pan.rmd.sort	5.56050669165086e-05	21	145960	4.91517117645542e-05	TRUE
SUPERPANG_85_length=145960	2EE_S44.pan.rmd.sort	2.52883596614102e-05	24	145960	5.61722296212303e-05	TRUE
SUPERPANG_85_length=145960	2EM_S20.pan.rmd.sort	2.02611556323347e-05	24	145960	5.61722296212303e-05	TRUE
SUPERPANG_85_length=145960	2XE_S45.pan.rmd.sort	8.85074385855872e-05	27	145960	6.31924587182261e-05	TRUE
SUPERPANG_85_length=145960	3EE_S46.pan.rmd.sort	5.48448576090384e-06	17	145960	3.97905720764667e-05	TRUE
SUPERPANG_85_length=145960	3EM_S22.pan.rmd.sort	1.37109324119587e-05	20	145960	4.68114749737649e-05	TRUE
SUPERPANG_85_length=145960	3XE_S47.pan.rmd.sort	7.86055736835851e-05	27	145960	6.54262221628877e-05	TRUE
SUPERPANG_85_length=145960	4EE_S48.pan.rmd.sort	1.78240899431e-05	21	145960	4.91517117645542e-05	TRUE
SUPERPANG_85_length=145960	4EM_S24.pan.rmd.sort	2.19370406932105e-05	23	145960	5.3832089087627e-05	TRUE
SUPERPANG_85_length=145960	4XE_S49.pan.rmd.sort	4.98146802491648e-05	25	145960	5.85123380704247e-05	TRUE
SUPERPANG_85_length=145960	5EE_S50.pan.rmd.sort	4.23500951353756e-05	25	145960	5.85123380704247e-05	TRUE
SUPERPANG_85_length=145960	5EM_S26.pan.rmd.sort	1.78242121355463e-05	20	145960	4.68114749737649e-05	TRUE
SUPERPANG_85_length=145960	5XE_S51.pan.rmd.sort	0.000153637369480283	109	145960	0.000263979693468756	TRUE
SUPERPANG_85_length=145960	5XM_S27.pan.rmd.sort	5.80095418844879e-05	104	145960	0.00025187916169875	TRUE
SUPERPANG_85_length=145960	6EE_S52.pan.rmd.sort	3.18387405873867e-05	25	145960	5.85123380704247e-05	TRUE
SUPERPANG_85_length=145960	6EM_S28.pan.rmd.sort	4.26547720787956e-05	25	145960	5.85123380704247e-05	TRUE
SUPERPANG_86_length=40076	1EE_S42.pan.rmd.sort	6.54361346098925e-05	6	40076	5.11192801358629e-05	TRUE
SUPERPANG_86_length=40076	1EM_S18.pan.rmd.sort	6.26634170416767e-05	6	40076	5.11192801358629e-05	TRUE
SUPERPANG_86_length=40076	1XE_S43.pan.rmd.sort	7.92997224509714e-05	6	40076	5.11192801358629e-05	TRUE
SUPERPANG_86_length=40076	2EE_S44.pan.rmd.sort	7.26452002872536e-05	6	40076	5.11192801358629e-05	TRUE
SUPERPANG_86_length=40076	2EM_S20.pan.rmd.sort	7.20906567736104e-05	6	40076	5.11192801358629e-05	TRUE
SUPERPANG_86_length=40076	2XE_S45.pan.rmd.sort	7.7634154591783e-05	7	40076	5.96376719327204e-05	TRUE
SUPERPANG_86_length=40076	2XM_S21.pan.rmd.sort	3.66620319203299e-05	3	40076	2.64651182215385e-05	TRUE
SUPERPANG_86_length=40076	3EE_S46.pan.rmd.sort	6.76543086644651e-05	6	40076	5.11192801358629e-05	TRUE
SUPERPANG_86_length=40076	3EM_S22.pan.rmd.sort	6.87633956917514e-05	6	40076	5.11192801358629e-05	TRUE
SUPERPANG_86_length=40076	3XE_S47.pan.rmd.sort	7.7636091910042e-05	6	40076	5.11192801358629e-05	TRUE
SUPERPANG_86_length=40076	4EE_S48.pan.rmd.sort	7.04270262326809e-05	6	40076	5.11192801358629e-05	TRUE
SUPERPANG_86_length=40076	4EM_S24.pan.rmd.sort	6.3772504068963e-05	6	40076	5.11192801358629e-05	TRUE
SUPERPANG_86_length=40076	4XE_S49.pan.rmd.sort	7.26452002872536e-05	6	40076	5.29262739069721e-05	TRUE
SUPERPANG_86_length=40076	5EE_S50.pan.rmd.sort	7.54179178554693e-05	6	40076	5.11192801358629e-05	TRUE
SUPERPANG_86_length=40076	5EM_S26.pan.rmd.sort	6.87633956917514e-05	6	40076	5.11192801358629e-05	TRUE
SUPERPANG_86_length=40076	5XE_S51.pan.rmd.sort	8.26207982610817e-05	9	40076	7.66731801908037e-05	TRUE
SUPERPANG_86_length=40076	5XM_S27.pan.rmd.sort	5.73938214303538e-05	7	40076	6.73684812573323e-05	TRUE
SUPERPANG_86_length=40076	6EE_S52.pan.rmd.sort	6.7099765150822e-05	6	40076	5.11192801358629e-05	TRUE
SUPERPANG_86_length=40076	6EM_S28.pan.rmd.sort	7.09815697463241e-05	6	40076	5.11192801358629e-05	TRUE
SUPERPANG_87_length=146998	1EE_S42.pan.rmd.sort	8.18425485769627e-06	49	146998	0.000114098336926832	TRUE
SUPERPANG_87_length=146998	1EM_S18.pan.rmd.sort	8.18419903972065e-06	50	146998	0.000120541576542386	TRUE
SUPERPANG_87_length=146998	1XE_S43.pan.rmd.sort	0.000168827783536715	58	146998	0.000135046884885629	TRUE
SUPERPANG_87_length=146998	2EE_S44.pan.rmd.sort	6.97134474209056e-05	58	146998	0.000135046884885629	TRUE
SUPERPANG_87_length=146998	2EM_S20.pan.rmd.sort	4.36469777877802e-05	57	146998	0.000132719395437541	TRUE
SUPERPANG_87_length=146998	2XE_S45.pan.rmd.sort	0.000232226525800253	74	146998	0.000178372336588614	TRUE
SUPERPANG_87_length=146998	3EE_S46.pan.rmd.sort	6.24390007335067e-05	58	146998	0.000135046884885629	TRUE
SUPERPANG_87_length=146998	3EM_S22.pan.rmd.sort	3.95553433812999e-05	56	146998	0.000130391874243025	TRUE
SUPERPANG_87_length=146998	3XE_S47.pan.rmd.sort	0.000183223876389808	59	146998	0.000137374342587937	TRUE
SUPERPANG_87_length=146998	4EE_S48.pan.rmd.sort	6.30452046241233e-05	58	146998	0.000135046884885629	TRUE
SUPERPANG_87_length=146998	4EM_S24.pan.rmd.sort	6.57731221318979e-05	58	146998	0.000135046884885629	TRUE
SUPERPANG_87_length=146998	4XE_S49.pan.rmd.sort	0.000143064118185511	58	146998	0.000135046884885629	TRUE
SUPERPANG_87_length=146998	5EE_S50.pan.rmd.sort	0.000107752741557095	58	146998	0.000135046884885629	TRUE
SUPERPANG_87_length=146998	5EM_S26.pan.rmd.sort	4.63745976321676e-05	58	146998	0.000135046884885629	TRUE
SUPERPANG_87_length=146998	5XE_S51.pan.rmd.sort	0.000509817694031981	369	146998	0.000887665600388291	TRUE
SUPERPANG_87_length=146998	5XM_S27.pan.rmd.sort	0.000450206298881647	408	146998	0.00098122349029567	TRUE
SUPERPANG_87_length=146998	6EE_S52.pan.rmd.sort	9.1081513408002e-05	59	146998	0.000137374342587937	TRUE
SUPERPANG_87_length=146998	6EM_S28.pan.rmd.sort	0.000106540333775862	58	146998	0.000135046884885629	TRUE
SUPERPANG_8_length=195399	1EE_S42.pan.rmd.sort	7.16732111134433e-06	43	195399	7.51592811296642e-05	TRUE
SUPERPANG_8_length=195399	1EM_S18.pan.rmd.sort	2.49147182845022e-05	45	195399	7.86542563040206e-05	TRUE
SUPERPANG_8_length=195399	1XE_S43.pan.rmd.sort	9.15852496551332e-05	37	195399	6.46739261715295e-05	TRUE
SUPERPANG_8_length=195399	2EE_S44.pan.rmd.sort	7.34908494791365e-05	50	195399	8.73913811310153e-05	TRUE
SUPERPANG_8_length=195399	2EM_S20.pan.rmd.sort	5.44927199887602e-05	49	195399	8.56439919483911e-05	TRUE
SUPERPANG_8_length=195399	2XE_S45.pan.rmd.sort	8.08899947267915e-05	39	195399	6.81691160656172e-05	TRUE
SUPERPANG_8_length=195399	2XM_S21.pan.rmd.sort	3.58441292436889e-06	2	195399	4.18007338118821e-06	TRUE
SUPERPANG_8_length=195399	3EE_S46.pan.rmd.sort	2.71896174341192e-05	48	195399	8.38965848746543e-05	TRUE
SUPERPANG_8_length=195399	3EM_S22.pan.rmd.sort	4.7553389487288e-05	48	195399	8.38965848746543e-05	TRUE
SUPERPANG_8_length=195399	3XE_S47.pan.rmd.sort	9.64773810031714e-05	37	195399	6.46739261715295e-05	TRUE
SUPERPANG_8_length=195399	4EE_S48.pan.rmd.sort	5.15348687993911e-05	49	195399	8.56439919483911e-05	TRUE
SUPERPANG_8_length=195399	4EM_S24.pan.rmd.sort	6.87135101682343e-05	48	195399	8.38965848746543e-05	TRUE
SUPERPANG_8_length=195399	4XE_S49.pan.rmd.sort	8.46448160169836e-05	38	195399	6.64215300656411e-05	TRUE
SUPERPANG_8_length=195399	5EE_S50.pan.rmd.sort	8.4527584092432e-05	46	195399	8.04017170527438e-05	TRUE
